"","date","experiment","round","assay","plate","condition","control","strain","row","col","trait","phenotype"
"248",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA1114","F",12,"median.EXT",210.5
"249",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","CB4856","F",2,"median.EXT",282.5
"250",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","CB4856","F",3,"median.EXT",125.5
"251",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA451","F",5,"median.EXT",883
"252",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA451","F",6,"median.EXT",317.5
"253",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA451","F",7,"median.EXT",147
"254",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA451","F",8,"median.EXT",128
"255",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA1114","F",9,"median.EXT",929
"256",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","CB4856","G",1,"median.EXT",753
"257",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA1114","G",10,"median.EXT",452.5
"258",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA1114","G",11,"median.EXT",179
"259",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA1114","G",12,"median.EXT",134
"260",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","CB4856","G",3,"median.EXT",138.5
"261",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","CB4856","G",4,"median.EXT",122
"262",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA451","G",5,"median.EXT",847.5
"263",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA451","G",6,"median.EXT",291
"264",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA1114","G",9,"median.EXT",907
"265",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","N2","A",1,"median.norm.EXT",3.76189192225593
"266",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA486","A",10,"median.norm.EXT",1.61199700542766
"267",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA486","A",11,"median.norm.EXT",1.28662420382166
"268",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA486","A",12,"median.norm.EXT",1.14285714285714
"269",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","N2","A",2,"median.norm.EXT",2.73684210526316
"270",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","N2","A",3,"median.norm.EXT",1.48
"271",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","N2","A",4,"median.norm.EXT",1.4018779342723
"272",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA411","A",5,"median.norm.EXT",3.11122743346361
"273",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA411","A",6,"median.norm.EXT",1.59182069894485
"274",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA411","A",7,"median.norm.EXT",1.2972972972973
"275",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA411","A",8,"median.norm.EXT",1.16326530612245
"276",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA486","A",9,"median.norm.EXT",3.75561493184634
"277",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","N2","B",1,"median.norm.EXT",3.3862660944206
"278",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA486","B",10,"median.norm.EXT",2.03285714285714
"279",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA486","B",11,"median.norm.EXT",1.26341472898359
"280",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA486","B",12,"median.norm.EXT",1.17075225984373
"281",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","N2","B",2,"median.norm.EXT",2.68391748813436
"282",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","N2","B",3,"median.norm.EXT",1.39887640449438
"283",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","N2","B",4,"median.norm.EXT",1.39338235294118
"284",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA411","B",5,"median.norm.EXT",3.68601398601399
"285",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA411","B",6,"median.norm.EXT",1.95652173913043
"286",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA411","B",7,"median.norm.EXT",1.34130201009182
"287",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA411","B",8,"median.norm.EXT",1.12844036697248
"288",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA486","B",9,"median.norm.EXT",3.5875
"289",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","N2","C",1,"median.norm.EXT",2.971875
"290",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA486","C",10,"median.norm.EXT",1.77486910994764
"291",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA486","C",11,"median.norm.EXT",1.24827586206897
"292",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","N2","C",2,"median.norm.EXT",2.57948717948718
"293",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","N2","C",3,"median.norm.EXT",1.40458835519319
"294",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","N2","C",4,"median.norm.EXT",1.24545454545455
"295",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA411","C",5,"median.norm.EXT",3.19138755980861
"296",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA411","C",6,"median.norm.EXT",1.53072625698324
"297",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA411","C",7,"median.norm.EXT",1.17796610169492
"298",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA411","C",8,"median.norm.EXT",1.25233644859813
"299",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA486","C",9,"median.norm.EXT",3.39043824701195
"300",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","CB4856","E",1,"median.norm.EXT",3.72906403940887
"301",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA1114","E",10,"median.norm.EXT",1.80755274261603
"302",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA1114","E",11,"median.norm.EXT",1.20192307692308
"303",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA1114","E",12,"median.norm.EXT",1.42542224171968
"304",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","CB4856","E",2,"median.norm.EXT",2.04081632653061
"305",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","CB4856","E",4,"median.norm.EXT",1.45923054837784
"306",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA451","E",5,"median.norm.EXT",3.66403162055336
"307",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA451","E",6,"median.norm.EXT",1.85930735930736
"308",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA451","E",7,"median.norm.EXT",1.25751941019117
"309",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA451","E",8,"median.norm.EXT",1.15391522988506
"310",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA1114","E",9,"median.norm.EXT",3.20220588235294
"311",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","CB4856","F",1,"median.norm.EXT",3.38136752136752
"312",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA1114","F",10,"median.norm.EXT",1.71021004880356
"313",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA1114","F",11,"median.norm.EXT",1.2919223191669
"314",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA1114","F",12,"median.norm.EXT",1.17126404755271
"315",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","CB4856","F",2,"median.norm.EXT",2.04901960784314
"316",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","CB4856","F",3,"median.norm.EXT",1.27311827956989
"317",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA451","F",5,"median.norm.EXT",3.23943661971831
"318",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA451","F",6,"median.norm.EXT",1.62926829268293
"319",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA451","F",7,"median.norm.EXT",1.10294117647059
"320",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA451","F",8,"median.norm.EXT",1.26724137931034
"321",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA1114","F",9,"median.norm.EXT",3.13291139240506
"322",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","CB4856","G",1,"median.norm.EXT",3.64589743589744
"323",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA1114","G",10,"median.norm.EXT",1.65607881923311
"324",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA1114","G",11,"median.norm.EXT",1.49941381634866
"325",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA1114","G",12,"median.norm.EXT",1.18177980412023
"326",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","CB4856","G",2,"median.norm.EXT",1.63636363636364
"327",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","CB4856","G",3,"median.norm.EXT",1.24970238095238
"328",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA451","G",5,"median.norm.EXT",3.66964285714286
"329",20190308,"dose_modifiedHTA",3,NA,3,"zinc-250","zinc-0","ECA451","G",6,"median.norm.EXT",1.6
"330",20190308,"dose_modifiedHTA",3,NA,3,"zinc-500","zinc-0","ECA451","G",7,"median.norm.EXT",1.26793288423154
"331",20190308,"dose_modifiedHTA",3,NA,3,"zinc-750","zinc-0","ECA451","G",8,"median.norm.EXT",1.18867924528302
"332",20190308,"dose_modifiedHTA",3,NA,3,"zinc-0","None","ECA1114","G",9,"median.norm.EXT",3.28044280442804
"333",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","N2","A",1,"median.norm.EXT",3.08058608058608
"334",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA486","A",10,"median.norm.EXT",1.76753155680224
"335",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA486","A",11,"median.norm.EXT",1.2624791144528
"336",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA486","A",12,"median.norm.EXT",1.213529856387
"337",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","N2","A",2,"median.norm.EXT",2.28324732036522
"338",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","N2","A",3,"median.norm.EXT",1.49315068493151
"339",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","N2","A",4,"median.norm.EXT",1.22912637008382
"340",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA411","A",5,"median.norm.EXT",3.01640239502272
"341",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA411","A",6,"median.norm.EXT",1.70484581497797
"342",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA411","A",7,"median.norm.EXT",1.18934352517986
"343",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA486","A",9,"median.norm.EXT",3.39742816958007
"344",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","N2","B",1,"median.norm.EXT",3.13340922643248
"345",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA486","B",10,"median.norm.EXT",1.63620616139004
"346",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA486","B",11,"median.norm.EXT",1.31830267318195
"347",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA486","B",12,"median.norm.EXT",1.38461538461538
"348",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","N2","B",2,"median.norm.EXT",2.09113496322799
"349",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","N2","B",3,"median.norm.EXT",1.47972972972973
"350",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","N2","B",4,"median.norm.EXT",1.37362637362637
"351",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA411","B",5,"median.norm.EXT",3.43756756756757
"352",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA411","B",6,"median.norm.EXT",1.77142857142857
"353",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA411","B",7,"median.norm.EXT",1.28768793173507
"354",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA486","B",9,"median.norm.EXT",3.97050147492625
"355",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","N2","C",1,"median.norm.EXT",2.9856446991404
"356",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA486","C",10,"median.norm.EXT",1.64016736401674
"357",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA486","C",11,"median.norm.EXT",1.24388111888112
"358",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA486","C",12,"median.norm.EXT",1.14906811477608
"359",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","N2","C",2,"median.norm.EXT",2.26953125
"360",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","N2","C",3,"median.norm.EXT",1.45
"361",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA411","C",5,"median.norm.EXT",3.59512084933363
"362",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA411","C",6,"median.norm.EXT",1.46122448979592
"363",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA411","C",7,"median.norm.EXT",1.18691588785047
"364",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA486","C",9,"median.norm.EXT",3.49153753467649
"365",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","CB4856","E",1,"median.norm.EXT",3.64666666666667
"366",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA1114","E",10,"median.norm.EXT",1.86661578522044
"367",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA1114","E",11,"median.norm.EXT",1.45219715956558
"368",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA1114","E",12,"median.norm.EXT",1.25705049261084
"369",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","CB4856","E",2,"median.norm.EXT",1.71428571428571
"370",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","CB4856","E",3,"median.norm.EXT",1.41329941860465
"371",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","CB4856","E",4,"median.norm.EXT",1.30454845088991
"372",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA451","E",5,"median.norm.EXT",3.83725393326746
"373",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA451","E",6,"median.norm.EXT",1.49514563106796
"374",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA451","E",7,"median.norm.EXT",1.12902581315432
"375",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA451","E",8,"median.norm.EXT",1.32098765432099
"376",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA1114","E",9,"median.norm.EXT",3.38194444444444
"377",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","CB4856","F",1,"median.norm.EXT",3.561872909699
"378",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA1114","F",10,"median.norm.EXT",1.95484515484515
"379",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA1114","F",11,"median.norm.EXT",1.3815633167023
"380",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA1114","F",12,"median.norm.EXT",1.32494821417362
"381",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","CB4856","F",2,"median.norm.EXT",1.90535672786428
"382",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","CB4856","F",3,"median.norm.EXT",1.18827081192189
"383",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA451","F",5,"median.norm.EXT",3.52898550724638
"384",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA451","F",6,"median.norm.EXT",1.63810041144654
"385",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA451","F",7,"median.norm.EXT",1.19540229885057
"386",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA451","F",8,"median.norm.EXT",1.14886363636364
"387",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA1114","F",9,"median.norm.EXT",3.28740157480315
"388",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","CB4856","G",1,"median.norm.EXT",3.89576961688418
"389",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA1114","G",10,"median.norm.EXT",1.9899611041998
"390",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","ECA1114","G",11,"median.norm.EXT",1.31132075471698
"391",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","ECA1114","G",12,"median.norm.EXT",1.26297752808989
"392",20190308,"dose_modifiedHTA",3,NA,4,"zinc-500","zinc-0","CB4856","G",3,"median.norm.EXT",1.38263888888889
"393",20190308,"dose_modifiedHTA",3,NA,4,"zinc-750","zinc-0","CB4856","G",4,"median.norm.EXT",1.32098765432099
"394",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA451","G",5,"median.norm.EXT",3.57505410190832
"395",20190308,"dose_modifiedHTA",3,NA,4,"zinc-250","zinc-0","ECA451","G",6,"median.norm.EXT",1.63432835820896
"396",20190308,"dose_modifiedHTA",3,NA,4,"zinc-0","None","ECA1114","G",9,"median.norm.EXT",3.72645739910314
