date,experiment,round,assay,condition,control,plate,row,col,strain,set,trait,phenotype
20140630,RIAILs,2,a,zinc,1percwater,18,E,7,QX385,2,median.TOF,-2.7757192619072577
20140701,RIAILs,2,b,zinc,1percwater,18,E,7,QX273,2,median.TOF,0.5979620298655559
20140707,RIAILs,2,c,zinc,1percwater,18,E,7,N2,NA,median.TOF,12.898031426157996
20140708,RIAILs,2,d,zinc,1percwater,18,E,7,QX345,2,median.TOF,-18.91640560070999
20140714,RIAILs,2,e,zinc,1percwater,18,E,7,QX531,2,median.TOF,11.394639251577985
20140715,RIAILs,2,f,zinc,1percwater,18,E,7,QX513,2,median.TOF,-4.966783279537142
20140721,RIAILs,2,g,zinc,1percwater,18,E,7,QX539,2,median.TOF,-4.619962441700367
20140722,RIAILs,2,h,zinc,1percwater,18,E,7,QX261,2,median.TOF,30.816607699650458
20140728,RIAILs,2,i,zinc,1percwater,18,E,7,QX288,2,median.TOF,6.4605323267284005
20140729,RIAILs,2,j,zinc,1percwater,18,E,7,QX22,1,median.TOF,1.6937005798553209
20140630,RIAILs,2,a,zinc,1percwater,18,E,7,QX385,2,norm.n,16.470374301286043
20140701,RIAILs,2,b,zinc,1percwater,18,E,7,QX273,2,norm.n,8.655141830849946
20140707,RIAILs,2,c,zinc,1percwater,18,E,7,N2,NA,norm.n,-6.783210342565144
20140708,RIAILs,2,d,zinc,1percwater,18,E,7,QX345,2,norm.n,9.106193895552996
20140714,RIAILs,2,e,zinc,1percwater,18,E,7,QX531,2,norm.n,19.756648975483838
20140715,RIAILs,2,f,zinc,1percwater,18,E,7,QX513,2,norm.n,47.71206799220849
20140721,RIAILs,2,g,zinc,1percwater,18,E,7,QX539,2,norm.n,20.969619023137202
20140722,RIAILs,2,h,zinc,1percwater,18,E,7,QX261,2,norm.n,33.91435179705841
20140728,RIAILs,2,i,zinc,1percwater,18,E,7,QX288,2,norm.n,20.673551171282266
20140729,RIAILs,2,j,zinc,1percwater,18,E,7,QX22,1,norm.n,26.240945616303744
20140701,RIAILs,2,b,zinc,1percwater,18,E,9,QX579,2,median.EXT,-46.255232723052075
20140707,RIAILs,2,c,zinc,1percwater,18,E,9,QX339,2,median.EXT,-1.6737260232698623
20140708,RIAILs,2,d,zinc,1percwater,18,E,9,QX555,2,median.EXT,-8.68541285399638
20140714,RIAILs,2,e,zinc,1percwater,18,E,9,QX181,1,median.EXT,52.047890747824816
20140721,RIAILs,2,g,zinc,1percwater,18,E,9,QX479,2,median.EXT,-14.440721307992005
20140722,RIAILs,2,h,zinc,1percwater,18,E,9,QX441,2,median.EXT,-67.24962185828025
20140728,RIAILs,2,i,zinc,1percwater,18,E,9,QX370,2,median.EXT,-34.198722803728224
20140729,RIAILs,2,j,zinc,1percwater,18,E,9,QX573,2,median.EXT,-18.462341747940282
20140701,RIAILs,2,b,zinc,1percwater,18,E,9,QX579,2,median.norm.EXT,-0.08915015746560995
20140707,RIAILs,2,c,zinc,1percwater,18,E,9,QX339,2,median.norm.EXT,-0.0320609323035397
20140708,RIAILs,2,d,zinc,1percwater,18,E,9,QX555,2,median.norm.EXT,0.040550771910968786
20140714,RIAILs,2,e,zinc,1percwater,18,E,9,QX181,1,median.norm.EXT,0.07197138655829381
20140721,RIAILs,2,g,zinc,1percwater,18,E,9,QX479,2,median.norm.EXT,-0.08941974008570125
20140722,RIAILs,2,h,zinc,1percwater,18,E,9,QX441,2,median.norm.EXT,-0.11458810467255907
20140728,RIAILs,2,i,zinc,1percwater,18,E,9,QX370,2,median.norm.EXT,-0.09790936087983272
20140729,RIAILs,2,j,zinc,1percwater,18,E,9,QX573,2,median.norm.EXT,0.02167381926373172
20140701,RIAILs,2,b,zinc,1percwater,18,E,9,QX579,2,median.TOF,-18.019998085303243
20140707,RIAILs,2,c,zinc,1percwater,18,E,9,QX339,2,median.TOF,-5.000749207270402
20140708,RIAILs,2,d,zinc,1percwater,18,E,9,QX555,2,median.TOF,-6.949887097904379
20140714,RIAILs,2,e,zinc,1percwater,18,E,9,QX181,1,median.TOF,19.529340115343985
20140721,RIAILs,2,g,zinc,1percwater,18,E,9,QX479,2,median.TOF,-3.282822844791165
20140722,RIAILs,2,h,zinc,1percwater,18,E,9,QX441,2,median.TOF,-35.362993452037536
20140728,RIAILs,2,i,zinc,1percwater,18,E,9,QX370,2,median.TOF,-12.039467673271599
20140729,RIAILs,2,j,zinc,1percwater,18,E,9,QX573,2,median.TOF,-17.255689736858876
20140701,RIAILs,2,b,zinc,1percwater,18,E,9,QX579,2,norm.n,9.73205895711277
20140707,RIAILs,2,c,zinc,1percwater,18,E,9,QX339,2,norm.n,6.650266219946835
20140708,RIAILs,2,d,zinc,1percwater,18,E,9,QX555,2,norm.n,22.15071059280834
20140714,RIAILs,2,e,zinc,1percwater,18,E,9,QX181,1,norm.n,40.169802697944476
20140721,RIAILs,2,g,zinc,1percwater,18,E,9,QX479,2,norm.n,34.947128405760424
20140722,RIAILs,2,h,zinc,1percwater,18,E,9,QX441,2,norm.n,-11.7707022010833
20140728,RIAILs,2,i,zinc,1percwater,18,E,9,QX370,2,norm.n,6.898031486843534
20140729,RIAILs,2,j,zinc,1percwater,18,E,9,QX573,2,norm.n,27.793920493757525
20140630,RIAILs,2,a,zinc,1percwater,18,E,11,QX570,2,median.EXT,45.53150532784053
20140701,RIAILs,2,b,zinc,1percwater,18,E,11,QX217,1,median.EXT,-21.48226339041306
20140707,RIAILs,2,c,zinc,1percwater,18,E,11,QX340,2,median.EXT,-4.909316722657906
20140708,RIAILs,2,d,zinc,1percwater,18,E,11,QX285,2,median.EXT,-98.83093339845647
20140714,RIAILs,2,e,zinc,1percwater,18,E,11,CB4856,NA,median.EXT,-72.16201985548203
20140715,RIAILs,2,f,zinc,1percwater,18,E,11,QX95,1,median.EXT,-25.00202757080654
20140721,RIAILs,2,g,zinc,1percwater,18,E,11,QX284,2,median.EXT,13.818742311849116
20140728,RIAILs,2,i,zinc,1percwater,18,E,11,QX54,1,median.EXT,13.586420912194088
20140729,RIAILs,2,j,zinc,1percwater,18,E,11,QX362,2,median.EXT,-80.33936279441868
20140630,RIAILs,2,a,zinc,1percwater,18,E,11,QX570,2,median.norm.EXT,0.09718373435161945
20140701,RIAILs,2,b,zinc,1percwater,18,E,11,QX217,1,median.norm.EXT,-0.019345750337449362
20140707,RIAILs,2,c,zinc,1percwater,18,E,11,QX340,2,median.norm.EXT,0.06426793520068684
20140708,RIAILs,2,d,zinc,1percwater,18,E,11,QX285,2,median.norm.EXT,-0.22886858940459376
20140714,RIAILs,2,e,zinc,1percwater,18,E,11,CB4856,NA,median.norm.EXT,-0.09111704884392857
20140715,RIAILs,2,f,zinc,1percwater,18,E,11,QX95,1,median.norm.EXT,0.02851079841985448
20140721,RIAILs,2,g,zinc,1percwater,18,E,11,QX284,2,median.norm.EXT,0.020823058001986215
20140728,RIAILs,2,i,zinc,1percwater,18,E,11,QX54,1,median.norm.EXT,0.056588494772844944
20140729,RIAILs,2,j,zinc,1percwater,18,E,11,QX362,2,median.norm.EXT,-0.15005273240612857
20140630,RIAILs,2,a,zinc,1percwater,18,E,11,QX570,2,median.TOF,9.280599816742228
20140701,RIAILs,2,b,zinc,1percwater,18,E,11,QX217,1,median.TOF,-3.418778718731639
20140707,RIAILs,2,c,zinc,1percwater,18,E,11,QX340,2,median.TOF,-3.7705383722966057
20140708,RIAILs,2,d,zinc,1percwater,18,E,11,QX285,2,median.TOF,-31.995174823320593
20140714,RIAILs,2,e,zinc,1percwater,18,E,11,CB4856,NA,median.TOF,-25.139229683110617
20140715,RIAILs,2,f,zinc,1percwater,18,E,11,QX95,1,median.TOF,-0.028036878562119033
20140721,RIAILs,2,g,zinc,1percwater,18,E,11,QX284,2,median.TOF,10.284527587091832
20140728,RIAILs,2,i,zinc,1percwater,18,E,11,QX54,1,median.TOF,1.4213414341702064
20140729,RIAILs,2,j,zinc,1percwater,18,E,11,QX362,2,median.TOF,-36.48590057183268
20140630,RIAILs,2,a,zinc,1percwater,18,E,11,QX570,2,norm.n,-3.5634970987995405
20140701,RIAILs,2,b,zinc,1percwater,18,E,11,QX217,1,norm.n,17.153922468166815
20140707,RIAILs,2,c,zinc,1percwater,18,E,11,QX340,2,norm.n,-19.031884515330383
20140708,RIAILs,2,d,zinc,1percwater,18,E,11,QX285,2,norm.n,3.290996285299722
20140714,RIAILs,2,e,zinc,1percwater,18,E,11,CB4856,NA,norm.n,2.093853325969829
20140715,RIAILs,2,f,zinc,1percwater,18,E,11,QX95,1,norm.n,-59.774131839362305
20140721,RIAILs,2,g,zinc,1percwater,18,E,11,QX284,2,norm.n,-1.3201653672289542
20140728,RIAILs,2,i,zinc,1percwater,18,E,11,QX54,1,norm.n,-10.21275703950486
20140729,RIAILs,2,j,zinc,1percwater,18,E,11,QX362,2,norm.n,-54.07980691128353
20140630,RIAILs,2,a,zinc,1percwater,18,F,1,QX25,1,median.EXT,-62.27751130853487
20140701,RIAILs,2,b,zinc,1percwater,18,F,1,CB4856,NA,median.EXT,-60.13900662592941
20140707,RIAILs,2,c,zinc,1percwater,18,F,1,QX82,1,median.EXT,-19.59535440551168
20140708,RIAILs,2,d,zinc,1percwater,18,F,1,QX241,2,median.EXT,-12.68227434885366
20140714,RIAILs,2,e,zinc,1percwater,18,F,1,QX319,2,median.EXT,-62.18589277593511
20140715,RIAILs,2,f,zinc,1percwater,18,F,1,QX498,2,median.EXT,12.827247634765696
20140721,RIAILs,2,g,zinc,1percwater,18,F,1,QX44,1,median.EXT,-17.97496143610026
20140728,RIAILs,2,i,zinc,1percwater,18,F,1,QX414,2,median.EXT,-40.922139119832984
20140729,RIAILs,2,j,zinc,1percwater,18,F,1,QX298,2,median.EXT,40.99847244318063
20140630,RIAILs,2,a,zinc,1percwater,18,F,1,QX25,1,median.norm.EXT,-0.08655641838693975
20140701,RIAILs,2,b,zinc,1percwater,18,F,1,CB4856,NA,median.norm.EXT,-0.10892089880470983
20140707,RIAILs,2,c,zinc,1percwater,18,F,1,QX82,1,median.norm.EXT,-0.1303364011887831
20140708,RIAILs,2,d,zinc,1percwater,18,F,1,QX241,2,median.norm.EXT,-0.10245120686956632
20140714,RIAILs,2,e,zinc,1percwater,18,F,1,QX319,2,median.norm.EXT,-0.20682746501483412
20140715,RIAILs,2,f,zinc,1percwater,18,F,1,QX498,2,median.norm.EXT,0.06808917232887897
20140721,RIAILs,2,g,zinc,1percwater,18,F,1,QX44,1,median.norm.EXT,-0.07412407377462212
20140728,RIAILs,2,i,zinc,1percwater,18,F,1,QX414,2,median.norm.EXT,-0.058343929621213084
20140729,RIAILs,2,j,zinc,1percwater,18,F,1,QX298,2,median.norm.EXT,-0.005407193651135019
20140630,RIAILs,2,a,zinc,1percwater,18,F,1,QX25,1,median.TOF,-27.49489874364766
20140701,RIAILs,2,b,zinc,1percwater,18,F,1,CB4856,NA,median.TOF,-16.244499524913234
20140707,RIAILs,2,c,zinc,1percwater,18,F,1,QX82,1,median.TOF,-8.248088228335607
20140708,RIAILs,2,d,zinc,1percwater,18,F,1,QX241,2,median.TOF,4.167685579770207
20140714,RIAILs,2,e,zinc,1percwater,18,F,1,QX319,2,median.TOF,-18.504141381850406
20140715,RIAILs,2,f,zinc,1percwater,18,F,1,QX498,2,median.TOF,-4.31456679218552
20140721,RIAILs,2,g,zinc,1percwater,18,F,1,QX44,1,median.TOF,-10.37872025349318
20140728,RIAILs,2,i,zinc,1percwater,18,F,1,QX414,2,median.TOF,-14.972117241388602
20140729,RIAILs,2,j,zinc,1percwater,18,F,1,QX298,2,median.TOF,26.04225896749213
20140630,RIAILs,2,a,zinc,1percwater,18,F,1,QX25,1,norm.n,-25.557690573070584
20140701,RIAILs,2,b,zinc,1percwater,18,F,1,CB4856,NA,norm.n,0.43162926957685566
20140707,RIAILs,2,c,zinc,1percwater,18,F,1,QX82,1,norm.n,-24.14170528739062
20140708,RIAILs,2,d,zinc,1percwater,18,F,1,QX241,2,norm.n,19.76318301933807
20140714,RIAILs,2,e,zinc,1percwater,18,F,1,QX319,2,norm.n,-17.81955200488577
20140715,RIAILs,2,f,zinc,1percwater,18,F,1,QX498,2,norm.n,-1.2927514395864546
20140721,RIAILs,2,g,zinc,1percwater,18,F,1,QX44,1,norm.n,11.627575901210443
20140728,RIAILs,2,i,zinc,1percwater,18,F,1,QX414,2,norm.n,8.25168766022821
20140729,RIAILs,2,j,zinc,1percwater,18,F,1,QX298,2,norm.n,25.469296949017615
20140630,RIAILs,2,a,zinc,1percwater,18,F,3,QX384,2,median.EXT,-85.39012305440129
20140701,RIAILs,2,b,zinc,1percwater,18,F,3,QX69,1,median.EXT,18.69702143604177
20140707,RIAILs,2,c,zinc,1percwater,18,F,3,QX469,2,median.EXT,-12.98274265964525
20140708,RIAILs,2,d,zinc,1percwater,18,F,3,CB4856,NA,median.EXT,-40.47369507506142
20140714,RIAILs,2,e,zinc,1percwater,18,F,3,QX483,2,median.EXT,28.877165953397053
20140715,RIAILs,2,f,zinc,1percwater,18,F,3,QX508,2,median.EXT,17.397535066610317
20140721,RIAILs,2,g,zinc,1percwater,18,F,3,QX584,2,median.EXT,38.279556502970024
20140728,RIAILs,2,i,zinc,1percwater,18,F,3,QX231,1,median.EXT,6.398576053712196
20140729,RIAILs,2,j,zinc,1percwater,18,F,3,QX447,2,median.EXT,-35.50514190807561
20140630,RIAILs,2,a,zinc,1percwater,18,F,3,QX384,2,median.norm.EXT,-0.21602382675866727
20140701,RIAILs,2,b,zinc,1percwater,18,F,3,QX69,1,median.norm.EXT,0.026381721670531683
20140707,RIAILs,2,c,zinc,1percwater,18,F,3,QX469,2,median.norm.EXT,-0.018058231164664235
20140708,RIAILs,2,d,zinc,1percwater,18,F,3,CB4856,NA,median.norm.EXT,-0.12981083544974795
20140714,RIAILs,2,e,zinc,1percwater,18,F,3,QX483,2,median.norm.EXT,0.10431989735765414
20140715,RIAILs,2,f,zinc,1percwater,18,F,3,QX508,2,median.norm.EXT,0.09671475179867817
20140721,RIAILs,2,g,zinc,1percwater,18,F,3,QX584,2,median.norm.EXT,0.17131085676902766
20140728,RIAILs,2,i,zinc,1percwater,18,F,3,QX231,1,median.norm.EXT,0.02859363745113035
20140729,RIAILs,2,j,zinc,1percwater,18,F,3,QX447,2,median.norm.EXT,-0.08466827169249598
20140630,RIAILs,2,a,zinc,1percwater,18,F,3,QX384,2,median.TOF,-24.6410183981413
20140701,RIAILs,2,b,zinc,1percwater,18,F,3,QX69,1,median.TOF,12.283660014411566
20140707,RIAILs,2,c,zinc,1percwater,18,F,3,QX469,2,median.TOF,-10.928076817517812
20140708,RIAILs,2,d,zinc,1percwater,18,F,3,CB4856,NA,median.TOF,-5.433146349307182
20140714,RIAILs,2,e,zinc,1percwater,18,F,3,QX483,2,median.TOF,12.33832017292838
20140715,RIAILs,2,f,zinc,1percwater,18,F,3,QX508,2,median.TOF,-1.640287598367115
20140721,RIAILs,2,g,zinc,1percwater,18,F,3,QX584,2,median.TOF,13.958806780910237
20140728,RIAILs,2,i,zinc,1percwater,18,F,3,QX231,1,median.TOF,16.286253132909998
20140729,RIAILs,2,j,zinc,1percwater,18,F,3,QX447,2,median.TOF,-7.138117059184292
20140630,RIAILs,2,a,zinc,1percwater,18,F,3,QX384,2,norm.n,-0.43625674955244154
20140701,RIAILs,2,b,zinc,1percwater,18,F,3,QX69,1,norm.n,23.849621763478282
20140707,RIAILs,2,c,zinc,1percwater,18,F,3,QX469,2,norm.n,7.626072362742837
20140708,RIAILs,2,d,zinc,1percwater,18,F,3,CB4856,NA,norm.n,-20.38581246174676
20140714,RIAILs,2,e,zinc,1percwater,18,F,3,QX483,2,norm.n,2.95112890811217
20140715,RIAILs,2,f,zinc,1percwater,18,F,3,QX508,2,norm.n,16.49873619060692
20140721,RIAILs,2,g,zinc,1percwater,18,F,3,QX584,2,norm.n,-0.4648252936629219
20140728,RIAILs,2,i,zinc,1percwater,18,F,3,QX231,1,norm.n,-10.429495320760838
20140729,RIAILs,2,j,zinc,1percwater,18,F,3,QX447,2,norm.n,-16.6811695031453
20140701,RIAILs,2,b,zinc,1percwater,18,F,5,QX170,1,median.EXT,-71.96514332635893
20140707,RIAILs,2,c,zinc,1percwater,18,F,5,CB4856,NA,median.EXT,-7.02868132492329
20140708,RIAILs,2,d,zinc,1percwater,18,F,5,QX357,2,median.EXT,40.261419778213124
20140714,RIAILs,2,e,zinc,1percwater,18,F,5,QX103,1,median.EXT,57.97941049160831
20140715,RIAILs,2,f,zinc,1percwater,18,F,5,QX283,2,median.EXT,19.79662185791367
20140721,RIAILs,2,g,zinc,1percwater,18,F,5,QX202,1,median.EXT,52.316935136221
20140722,RIAILs,2,h,zinc,1percwater,18,F,5,QX224,1,median.EXT,120.61208629977214
20140728,RIAILs,2,i,zinc,1percwater,18,F,5,QX461,2,median.EXT,4.673352561979329
20140729,RIAILs,2,j,zinc,1percwater,18,F,5,CB4856,NA,median.EXT,-44.179005207646085
20140701,RIAILs,2,b,zinc,1percwater,18,F,5,QX170,1,median.norm.EXT,-0.12839365597102248
20140707,RIAILs,2,c,zinc,1percwater,18,F,5,CB4856,NA,median.norm.EXT,-0.032361682915401924
20140708,RIAILs,2,d,zinc,1percwater,18,F,5,QX357,2,median.norm.EXT,0.04082651179770078
20140714,RIAILs,2,e,zinc,1percwater,18,F,5,QX103,1,median.norm.EXT,0.16899459718209206
20140715,RIAILs,2,f,zinc,1percwater,18,F,5,QX283,2,median.norm.EXT,0.17293912696585514
20140721,RIAILs,2,g,zinc,1percwater,18,F,5,QX202,1,median.norm.EXT,0.09992509861906648
20140722,RIAILs,2,h,zinc,1percwater,18,F,5,QX224,1,median.norm.EXT,0.22755744372576486
20140728,RIAILs,2,i,zinc,1percwater,18,F,5,QX461,2,median.norm.EXT,0.015748746338710762
20140729,RIAILs,2,j,zinc,1percwater,18,F,5,CB4856,NA,median.norm.EXT,-0.13967493799941713
20140701,RIAILs,2,b,zinc,1percwater,18,F,5,QX170,1,median.TOF,-22.06489837322524
20140707,RIAILs,2,c,zinc,1percwater,18,F,5,CB4856,NA,median.TOF,-4.579518429881006
20140708,RIAILs,2,d,zinc,1percwater,18,F,5,QX357,2,median.TOF,8.470956241990804
20140714,RIAILs,2,e,zinc,1percwater,18,F,5,QX103,1,median.TOF,26.31548259147317
20140715,RIAILs,2,f,zinc,1percwater,18,F,5,QX283,2,median.TOF,-1.5170055253287273
20140721,RIAILs,2,g,zinc,1percwater,18,F,5,QX202,1,median.TOF,30.04289796139043
20140722,RIAILs,2,h,zinc,1percwater,18,F,5,QX224,1,median.TOF,33.828026490378065
20140728,RIAILs,2,i,zinc,1percwater,18,F,5,QX461,2,median.TOF,-3.236197011051002
20140729,RIAILs,2,j,zinc,1percwater,18,F,5,CB4856,NA,median.TOF,-10.587119938404278
20140701,RIAILs,2,b,zinc,1percwater,18,F,5,QX170,1,norm.n,3.726252431383814
20140707,RIAILs,2,c,zinc,1percwater,18,F,5,CB4856,NA,norm.n,-3.329410940001818
20140708,RIAILs,2,d,zinc,1percwater,18,F,5,QX357,2,norm.n,9.310351371062918
20140714,RIAILs,2,e,zinc,1percwater,18,F,5,QX103,1,norm.n,-6.185788984016528
20140715,RIAILs,2,f,zinc,1percwater,18,F,5,QX283,2,norm.n,-17.776067347938625
20140721,RIAILs,2,g,zinc,1percwater,18,F,5,QX202,1,norm.n,23.061052463722405
20140722,RIAILs,2,h,zinc,1percwater,18,F,5,QX224,1,norm.n,-11.985504973762962
20140728,RIAILs,2,i,zinc,1percwater,18,F,5,QX461,2,norm.n,-1.7502478483480994
20140729,RIAILs,2,j,zinc,1percwater,18,F,5,CB4856,NA,norm.n,42.11273751276848
20140630,RIAILs,2,a,zinc,1percwater,18,F,7,QX365,2,median.EXT,66.12880418528094
20140701,RIAILs,2,b,zinc,1percwater,18,F,7,QX481,2,median.EXT,-68.65793386561165
20140707,RIAILs,2,c,zinc,1percwater,18,F,7,QX237,1,median.EXT,-7.236784752602029
20140708,RIAILs,2,d,zinc,1percwater,18,F,7,QX489,2,median.EXT,66.24610688978711
20140714,RIAILs,2,e,zinc,1percwater,18,F,7,QX309,2,median.EXT,41.06681798750706
20140715,RIAILs,2,f,zinc,1percwater,18,F,7,QX580,2,median.EXT,108.6925701440743
20140721,RIAILs,2,g,zinc,1percwater,18,F,7,QX4,1,median.EXT,19.916041169289535
20140722,RIAILs,2,h,zinc,1percwater,18,F,7,QX296,2,median.EXT,-37.50727830249325
20140728,RIAILs,2,i,zinc,1percwater,18,F,7,QX428,2,median.EXT,-63.18835559607305
20140729,RIAILs,2,j,zinc,1percwater,18,F,7,QX409,2,median.EXT,53.3056819039279
20140630,RIAILs,2,a,zinc,1percwater,18,F,7,QX365,2,median.norm.EXT,0.12445892661580901
20140701,RIAILs,2,b,zinc,1percwater,18,F,7,QX481,2,median.norm.EXT,-0.11175808573475228
20140707,RIAILs,2,c,zinc,1percwater,18,F,7,QX237,1,median.norm.EXT,-0.055934715507693
20140708,RIAILs,2,d,zinc,1percwater,18,F,7,QX489,2,median.norm.EXT,0.08194404056824195
20140714,RIAILs,2,e,zinc,1percwater,18,F,7,QX309,2,median.norm.EXT,0.16554134452311695
20140715,RIAILs,2,f,zinc,1percwater,18,F,7,QX580,2,median.norm.EXT,0.39557715635363144
20140721,RIAILs,2,g,zinc,1percwater,18,F,7,QX4,1,median.norm.EXT,0.05157957543025483
20140722,RIAILs,2,h,zinc,1percwater,18,F,7,QX296,2,median.norm.EXT,-0.033592322253409974
20140728,RIAILs,2,i,zinc,1percwater,18,F,7,QX428,2,median.norm.EXT,-0.13924112963137478
20140729,RIAILs,2,j,zinc,1percwater,18,F,7,QX409,2,median.norm.EXT,0.051761961674143216
20140630,RIAILs,2,a,zinc,1percwater,18,F,7,QX365,2,median.TOF,23.943460219833145
20140701,RIAILs,2,b,zinc,1percwater,18,F,7,QX481,2,median.TOF,-26.06489837322524
20140707,RIAILs,2,c,zinc,1percwater,18,F,7,QX237,1,median.TOF,-5.568099639153399
20140708,RIAILs,2,d,zinc,1percwater,18,F,7,QX489,2,median.TOF,38.2350360116532
20140714,RIAILs,2,e,zinc,1percwater,18,F,7,QX309,2,median.TOF,9.37789850298079
20140715,RIAILs,2,f,zinc,1percwater,18,F,7,QX580,2,median.TOF,41.47767251680168
20140721,RIAILs,2,g,zinc,1percwater,18,F,7,QX4,1,median.TOF,11.863296809702437
20140722,RIAILs,2,h,zinc,1percwater,18,F,7,QX296,2,median.TOF,-10.643813970297133
20140728,RIAILs,2,i,zinc,1percwater,18,F,7,QX428,2,median.TOF,-30.1406870398432
20140729,RIAILs,2,j,zinc,1percwater,18,F,7,QX409,2,median.TOF,22.77817919782973
20140630,RIAILs,2,a,zinc,1percwater,18,F,7,QX365,2,norm.n,-16.443998783857722
20140701,RIAILs,2,b,zinc,1percwater,18,F,7,QX481,2,norm.n,12.725284677095646
20140707,RIAILs,2,c,zinc,1percwater,18,F,7,QX237,1,norm.n,27.456754041606672
20140708,RIAILs,2,d,zinc,1percwater,18,F,7,QX489,2,norm.n,1.8875201057206958
20140714,RIAILs,2,e,zinc,1percwater,18,F,7,QX309,2,norm.n,21.981129291045107
20140715,RIAILs,2,f,zinc,1percwater,18,F,7,QX580,2,norm.n,-19.64302047296258
20140721,RIAILs,2,g,zinc,1percwater,18,F,7,QX4,1,norm.n,10.25119684169988
20140722,RIAILs,2,h,zinc,1percwater,18,F,7,QX296,2,norm.n,29.616825372386977
20140728,RIAILs,2,i,zinc,1percwater,18,F,7,QX428,2,norm.n,27.586956502137877
20140729,RIAILs,2,j,zinc,1percwater,18,F,7,QX409,2,norm.n,-12.84468129855252
20140701,RIAILs,2,b,zinc,1percwater,18,F,9,QX550,2,median.EXT,45.48711083273491
20140707,RIAILs,2,c,zinc,1percwater,18,F,9,QX347,2,median.EXT,17.65374200667426
20140708,RIAILs,2,d,zinc,1percwater,18,F,9,QX533,2,median.EXT,2.8249543536587947
20140714,RIAILs,2,e,zinc,1percwater,18,F,9,QX316,2,median.EXT,5.418158937904258
20140721,RIAILs,2,g,zinc,1percwater,18,F,9,QX291,2,median.EXT,24.149824693049464
20140722,RIAILs,2,h,zinc,1percwater,18,F,9,QX369,2,median.EXT,-15.087457095879541
20140701,RIAILs,2,b,zinc,1percwater,18,F,9,QX550,2,median.norm.EXT,0.11989237357614896
20140707,RIAILs,2,c,zinc,1percwater,18,F,9,QX347,2,median.norm.EXT,0.07304726275268429
20140708,RIAILs,2,d,zinc,1percwater,18,F,9,QX533,2,median.norm.EXT,-0.00786117728485789
20140714,RIAILs,2,e,zinc,1percwater,18,F,9,QX316,2,median.norm.EXT,-0.003033433975108097
20140721,RIAILs,2,g,zinc,1percwater,18,F,9,QX291,2,median.norm.EXT,0.10660497041506041
20140722,RIAILs,2,h,zinc,1percwater,18,F,9,QX369,2,median.norm.EXT,-0.018074568721149105
20140701,RIAILs,2,b,zinc,1percwater,18,F,9,QX550,2,median.TOF,8.182440647839964
20140707,RIAILs,2,c,zinc,1percwater,18,F,9,QX347,2,median.TOF,1.9543505048076013
20140708,RIAILs,2,d,zinc,1percwater,18,F,9,QX533,2,median.TOF,-4.303767443410777
20140714,RIAILs,2,e,zinc,1percwater,18,F,9,QX316,2,median.TOF,4.57424040326598
20140721,RIAILs,2,g,zinc,1percwater,18,F,9,QX291,2,median.TOF,18.571057500715234
20140722,RIAILs,2,h,zinc,1percwater,18,F,9,QX369,2,median.TOF,-2.2225831929077393
20140701,RIAILs,2,b,zinc,1percwater,18,F,9,QX550,2,norm.n,39.17327755393003
20140707,RIAILs,2,c,zinc,1percwater,18,F,9,QX347,2,norm.n,-0.8219205140915142
20140708,RIAILs,2,d,zinc,1percwater,18,F,9,QX533,2,norm.n,-27.933948567759753
20140714,RIAILs,2,e,zinc,1percwater,18,F,9,QX316,2,norm.n,24.734390626856182
20140721,RIAILs,2,g,zinc,1percwater,18,F,9,QX291,2,norm.n,7.999619406070138
20140722,RIAILs,2,h,zinc,1percwater,18,F,9,QX369,2,norm.n,9.59263151518298
20140630,RIAILs,2,a,zinc,1percwater,18,F,11,QX90,1,median.EXT,14.447712183198002
20140701,RIAILs,2,b,zinc,1percwater,18,F,11,QX24,1,median.EXT,-98.68855964246369
20140707,RIAILs,2,c,zinc,1percwater,18,F,11,QX79,1,median.EXT,7.274913784567756
20140708,RIAILs,2,d,zinc,1percwater,18,F,11,QX330,2,median.EXT,-0.44668364946561645
20140721,RIAILs,2,g,zinc,1percwater,18,F,11,QX28,1,median.EXT,-21.56683876665634
20140722,RIAILs,2,h,zinc,1percwater,18,F,11,QX12,1,median.EXT,96.61208629977214
20140630,RIAILs,2,a,zinc,1percwater,18,F,11,QX90,1,median.norm.EXT,0.061767995700091345
20140701,RIAILs,2,b,zinc,1percwater,18,F,11,QX24,1,median.norm.EXT,-0.27731241582052196
20140707,RIAILs,2,c,zinc,1percwater,18,F,11,QX79,1,median.norm.EXT,0.03414156703343471
20140708,RIAILs,2,d,zinc,1percwater,18,F,11,QX330,2,median.norm.EXT,0.04349724909455696
20140721,RIAILs,2,g,zinc,1percwater,18,F,11,QX28,1,median.norm.EXT,0.29951885142476375
20140722,RIAILs,2,h,zinc,1percwater,18,F,11,QX12,1,median.norm.EXT,0.192428598906926
20140630,RIAILs,2,a,zinc,1percwater,18,F,11,QX90,1,median.TOF,1.679380450170744
20140701,RIAILs,2,b,zinc,1percwater,18,F,11,QX24,1,median.TOF,-35.86816903544584
20140707,RIAILs,2,c,zinc,1percwater,18,F,11,QX79,1,median.TOF,14.903740821521799
20140708,RIAILs,2,d,zinc,1percwater,18,F,11,QX330,2,median.TOF,-19.882924103515595
20140721,RIAILs,2,g,zinc,1percwater,18,F,11,QX28,1,median.TOF,-25.513033679764963
